id_000001	genome_1903704_rplT
id_002574	genome_158847_rpsQ
id_002575	genome_158847_rplP
id_002576	genome_158847_rpsC
id_002577	genome_158847_rplV
id_002578	genome_158847_rpsS
id_002579	genome_158847_rplB
id_002580	genome_158847_rplW
id_002581	genome_158847_rplD
id_002582	genome_158847_rplC
id_002583	genome_158847_rpsJ
id_002584	genome_158847_rpsG
id_002585	genome_158847_rpsL
id_002586	genome_158847_rplL
id_002587	genome_158847_rplA
id_002588	genome_158847_rplK
id_002589	genome_158847_rpsR
id_002590	genome_158847_rpsF
id_002591	genome_158847_rpsO
id_002592	genome_158847_rpsA
id_002593	genome_158847_rplS
id_002594	genome_158847_rpsB
id_002595	genome_158847_rpsP
id_002596	genome_866895_rplK
id_002597	genome_866895_rplA
id_002598	genome_866895_rplL
id_002599	genome_866895_rpsL
id_002600	genome_866895_rpsG
id_002601	genome_866895_rpsJ
id_002602	genome_866895_rplC
id_002603	genome_866895_rplD
id_002604	genome_866895_rplW
id_002605	genome_866895_rplB
id_002606	genome_866895_rpsS
id_002607	genome_866895_rplV
id_002608	genome_866895_rpsC
id_002609	genome_866895_rplP
id_002610	genome_866895_rpsQ
id_002611	genome_866895_rplN
id_002612	genome_866895_rplX
id_002613	genome_866895_rplE
id_002614	genome_866895_rpsH
id_002615	genome_866895_rplF
id_002616	genome_866895_rplR
id_002617	genome_866895_rpsE
id_002618	genome_866895_rplO
id_002619	genome_866895_rpsM
id_002620	genome_866895_rpsK
id_002621	genome_866895_rplQ
id_002622	genome_866895_rplM
id_002623	genome_866895_rpsI
id_002624	genome_866895_rpmB
id_002625	genome_866895_rpsP
id_002626	genome_866895_rplS
id_002627	genome_866895_rpsB
id_002628	genome_866895_rpsO
id_002629	genome_866895_rpsU
id_002630	genome_866895_rpsT
id_002631	genome_866895_rplU
id_002632	genome_866895_rplT
id_002633	genome_866895_rpsD
id_002634	genome_866895_rpsR
id_002635	genome_866895_rpsF
id_002636	genome_1051074_rpsB
id_002637	genome_1051074_rplM
id_002638	genome_1051074_rpsI
id_002639	genome_1051074_rpsO
id_002640	genome_1051074_rplU
id_002641	genome_1051074_rplL
id_002642	genome_1051074_rpsA
id_002643	genome_1051074_rpsT
id_002644	genome_1051074_rplT
id_002645	genome_1051074_rplS
id_002646	genome_1051074_rpsU
id_002647	genome_1051074_rpsP
id_002648	genome_1051074_rpsR
id_002649	genome_1051074_rpsF
id_002650	genome_1051074_rpsG
id_002651	genome_1051074_rpsL
id_002652	genome_1051074_rplA
id_002653	genome_1051074_rplK
id_002654	genome_1051074_rplQ
id_002655	genome_1051074_rpsK
id_002656	genome_1051074_rpsM
id_002657	genome_1051074_rplO
id_002658	genome_1051074_rpsE
id_002659	genome_1051074_rplR
id_002660	genome_1051074_rplF
id_002661	genome_1051074_rpsH
id_002662	genome_1051074_rplE
id_002663	genome_1051074_rplX
id_002664	genome_1051074_rplN
id_002665	genome_1051074_rpsQ
id_002666	genome_1051074_rplP
id_002667	genome_1051074_rpsC
id_002668	genome_1051074_rplV
id_002669	genome_1051074_rpsS
id_002670	genome_1051074_rplB
id_002671	genome_1051074_rplW
id_002672	genome_1051074_rplD
id_002673	genome_1051074_rplC
id_002674	genome_1051074_rpsJ
id_002675	genome_1051074_rpmB
id_002676	genome_1051074_rpsD
id_002677	genome_1426_rpmB
id_002678	genome_1426_rpsP
id_002679	genome_1426_rplS
id_002680	genome_1426_rpsB
id_002681	genome_1426_rpsO
id_002682	genome_1426_rplU
id_002683	genome_1426_rplT
id_002684	genome_1426_rpsD
id_002685	genome_1426_rpsR
id_002686	genome_1426_rpsF
id_002687	genome_1426_rpsT
id_002688	genome_1426_rpsU
id_002689	genome_1426_rpsI
id_002690	genome_1426_rplM
id_002691	genome_1426_rplQ
id_002692	genome_1426_rpsK
id_002693	genome_1426_rpsM
id_002694	genome_1426_rplO
id_002695	genome_1426_rpsE
id_002696	genome_1426_rplR
id_002697	genome_1426_rplF
id_002698	genome_1426_rpsH
id_002699	genome_1426_rplE
id_002700	genome_1426_rplX
id_002701	genome_1426_rplN
id_002702	genome_1426_rpsQ
id_002703	genome_1426_rplP
id_002704	genome_1426_rpsC
id_002705	genome_1426_rplV
id_002706	genome_1426_rpsS
id_002707	genome_1426_rplB
id_002708	genome_1426_rplW
id_002709	genome_1426_rplD
id_002710	genome_1426_rplC
id_002711	genome_1426_rpsJ
id_002712	genome_1426_rpsG
id_002713	genome_1426_rpsL
id_002714	genome_1426_rplL
id_002715	genome_1426_rplA
id_002716	genome_1426_rplK
id_002717	genome_246194_rpsF
id_002718	genome_246194_rpsR
id_002719	genome_246194_rplY
id_002720	genome_246194_rplU
id_002721	genome_246194_rpsT
id_002722	genome_246194_rpsU
id_002723	genome_246194_rplS
id_002724	genome_246194_rpsP
id_002725	genome_246194_rpmB
id_002726	genome_246194_rplT
id_002727	genome_246194_rpsO
id_002728	genome_246194_rpsB
id_002729	genome_246194_rpsI
id_002730	genome_246194_rplM
id_002731	genome_246194_rplQ
id_002732	genome_246194_rpsD
id_002733	genome_246194_rpsK
id_002734	genome_246194_rpsM
id_002735	genome_246194_rplO
id_002736	genome_246194_rpsE
id_002737	genome_246194_rplR
id_002738	genome_246194_rplF
id_002739	genome_246194_rpsH
id_002740	genome_246194_rplE
id_002741	genome_246194_rplX
id_002742	genome_246194_rplN
id_002743	genome_246194_rpsQ
id_002744	genome_246194_rplP
id_002745	genome_246194_rpsC
id_002746	genome_246194_rplV
id_002747	genome_246194_rpsS
id_002748	genome_246194_rplB
id_002749	genome_246194_rplW
id_002750	genome_246194_rplD
id_002751	genome_246194_rplC
id_002752	genome_246194_rpsJ
id_002753	genome_246194_rpsG
id_002754	genome_246194_rpsL
id_002755	genome_246194_rplL
id_002756	genome_246194_rplA
id_002757	genome_246194_rplK
id_002758	genome_246194_rpmG
id_002759	genome_515622_rpsF
id_002760	genome_515622_rpsR
id_002761	genome_515622_rpsJ
id_002762	genome_515622_rplC
id_002763	genome_515622_rplD
id_002764	genome_515622_rplW
id_002765	genome_515622_rplB
id_002766	genome_515622_rpsS
id_002767	genome_515622_rpsC
id_002768	genome_515622_rplP
id_002769	genome_515622_rpsQ
id_002770	genome_515622_rplN
id_002771	genome_515622_rplX
id_002772	genome_515622_rplE
id_002773	genome_515622_rpsH
id_002774	genome_515622_rplF
id_002775	genome_515622_rplR
id_002776	genome_515622_rpsE
id_002777	genome_515622_rplO
id_002778	genome_515622_rpsM
id_002779	genome_515622_rpsK
id_002780	genome_515622_rpsD
id_002781	genome_515622_rplQ
id_002782	genome_515622_rplM
id_002783	genome_515622_rpsI
id_002784	genome_515622_rplT
id_002785	genome_515622_rpsO
id_002786	genome_515622_rpsU
id_002787	genome_515622_rpsB
id_002788	genome_515622_rplU
id_002789	genome_515622_rpmB
id_002790	genome_515622_rplS
id_002791	genome_515622_rpsP
id_002792	genome_515622_rpsT
id_002793	genome_515622_rplA
id_002794	genome_515622_rplK
id_002795	genome_515622_rpsG
id_002796	genome_515622_rpsL
id_002797	genome_515622_rplL
id_002798	genome_1421_rpsO
id_002799	genome_1421_rpsB
id_002800	genome_1421_rplS
id_002801	genome_1421_rpsP
id_002802	genome_1421_rpmB
id_002803	genome_1421_rpsU
id_002804	genome_1421_rpsT
id_002805	genome_1421_rplU
id_002806	genome_1421_rplT
id_002807	genome_1421_rpsD
id_002808	genome_1421_rpsI
id_002809	genome_1421_rplM
id_002810	genome_1421_rplQ
id_002811	genome_1421_rpsK
id_002812	genome_1421_rpsM
id_002813	genome_1421_rplO
id_002814	genome_1421_rpsE
id_002815	genome_1421_rplR
id_002816	genome_1421_rplF
id_002817	genome_1421_rpsH
id_002818	genome_1421_rplE
id_002819	genome_1421_rplX
id_002820	genome_1421_rplN
id_002821	genome_1421_rpsQ
id_002822	genome_1421_rplP
id_002823	genome_1421_rpsC
id_002824	genome_1421_rplV
id_002825	genome_1421_rpsS
id_002826	genome_1421_rplB
id_002827	genome_1421_rplW
id_002828	genome_1421_rplD
id_002829	genome_1421_rplC
id_002830	genome_1421_rpsJ
id_002831	genome_1421_rpsG
id_002832	genome_1421_rpsL
id_002833	genome_1421_rplL
id_002834	genome_1421_rplA
id_002835	genome_1421_rplK
id_002836	genome_1421_rpsR
id_002837	genome_1421_rpsF
id_002838	genome_2382161_rpsR
id_002839	genome_2382161_rpsF
id_002840	genome_2382161_rplU
id_002841	genome_2382161_rpsT
id_002842	genome_2382161_rpmB
id_002843	genome_2382161_rpsO
id_002844	genome_2382161_rpsB
id_002845	genome_2382161_rplS
id_002846	genome_2382161_rpsP
id_002847	genome_2382161_rplT
id_002848	genome_2382161_rpsI
id_002849	genome_2382161_rplM
id_002850	genome_2382161_rplQ
id_002851	genome_2382161_rpsD
id_002852	genome_2382161_rpsK
id_002853	genome_2382161_rpsM
id_002854	genome_2382161_rplO
id_002855	genome_2382161_rpsE
id_002856	genome_2382161_rplR
id_002857	genome_2382161_rplF
id_002858	genome_2382161_rpsH
id_002859	genome_2382161_rplE
id_002860	genome_2382161_rplX
id_002861	genome_2382161_rplN
id_002862	genome_2382161_rpsQ
id_002863	genome_2382161_rplP
id_002864	genome_2382161_rpsC
id_002865	genome_2382161_rplV
id_002866	genome_2382161_rpsS
id_002867	genome_2382161_rplB
id_002868	genome_2382161_rplW
id_002869	genome_2382161_rplD
id_002870	genome_2382161_rplC
id_002871	genome_2382161_rpsJ
id_002872	genome_2382161_rpsG
id_002873	genome_2382161_rpsL
id_002874	genome_2382161_rplL
id_002875	genome_2382161_rplA
id_002876	genome_2382161_rplK
id_002877	genome_37482_rplK
id_002878	genome_37482_rplA
id_002879	genome_37482_rplL
id_002880	genome_37482_rpsL
id_002881	genome_37482_rpsG
id_002882	genome_37482_rpsJ
id_002883	genome_37482_rplC
id_002884	genome_37482_rplD
id_002885	genome_37482_rplW
id_002886	genome_37482_rplB
id_002887	genome_37482_rpsS
id_002888	genome_37482_rplV
id_002889	genome_37482_rpsC
id_002890	genome_37482_rplP
id_002891	genome_37482_rpsQ
id_002892	genome_37482_rplN
id_002893	genome_37482_rplX
id_002894	genome_37482_rplE
id_002895	genome_37482_rpsH
id_002896	genome_37482_rplF
id_002897	genome_37482_rplR
id_002898	genome_37482_rpsE
id_002899	genome_37482_rplO
id_002900	genome_37482_rpsM
id_002901	genome_37482_rpsK
id_002902	genome_37482_rplQ
id_002903	genome_37482_rplM
id_002904	genome_37482_rpsI
id_002905	genome_37482_rplT
id_002906	genome_37482_rplU
id_002907	genome_37482_rpsO
id_002908	genome_37482_rpsB
id_002909	genome_37482_rplS
id_002910	genome_37482_rpsP
id_002911	genome_37482_rpmB
id_002912	genome_37482_rpsU
id_002913	genome_37482_rpsT
id_002914	genome_37482_rpsR
id_002915	genome_37482_rpsF
id_002916	genome_663278_rpsU
id_002917	genome_663278_rplT
id_002918	genome_663278_rpsJ
id_002919	genome_663278_rplC
id_002920	genome_663278_rplD
id_002921	genome_663278_rplW
id_002922	genome_663278_rplB
id_002923	genome_663278_rpsS
id_002924	genome_663278_rplV
id_002925	genome_663278_rpsC
id_002926	genome_663278_rplP
id_002927	genome_663278_rpsQ
id_002928	genome_663278_rplN
id_002929	genome_663278_rplX
id_002930	genome_663278_rplE
id_002931	genome_663278_rpsH
id_002932	genome_663278_rplF
id_002933	genome_663278_rplR
id_002934	genome_663278_rpsE
id_002935	genome_663278_rplO
id_002936	genome_663278_rpsM
id_002937	genome_663278_rpsK
id_002938	genome_663278_rpsD
id_002939	genome_663278_rplQ
id_002940	genome_663278_rplS
id_002941	genome_663278_rpsL
id_002942	genome_663278_rpsG
id_002943	genome_663278_rpmB
id_002944	genome_663278_rpsB
id_002945	genome_663278_rpsO
id_002946	genome_663278_rplU
id_002947	genome_663278_rpsP
id_002948	genome_663278_rpmG
id_002949	genome_663278_rplK
id_002950	genome_663278_rplA
id_002951	genome_663278_rplL
id_002952	genome_663278_rpsF
id_002953	genome_663278_rpsI
id_002954	genome_663278_rplM
id_002955	genome_663278_rpsT
id_002956	genome_33025_rpsF
id_002957	genome_33025_rpsR
id_002958	genome_33025_rpsO
id_002959	genome_33025_rpsI
id_002960	genome_33025_rplM
id_002961	genome_33025_rplQ
id_002962	genome_33025_rpsK
id_002963	genome_33025_rpsM
id_002964	genome_33025_rplO
id_002965	genome_33025_rpsE
id_002966	genome_33025_rplR
id_002967	genome_33025_rplF
id_002968	genome_33025_rpsH
id_002969	genome_33025_rplE
id_002970	genome_33025_rplX
id_002971	genome_33025_rplN
id_002972	genome_33025_rpsQ
id_002973	genome_33025_rplP
id_002974	genome_33025_rpsC
id_002975	genome_33025_rplV
id_002976	genome_33025_rpsS
id_002977	genome_33025_rplB
id_002978	genome_33025_rplW
id_002979	genome_33025_rplD
id_002980	genome_33025_rplC
id_002981	genome_33025_rpsJ
id_002982	genome_33025_rpsL
id_002983	genome_33025_rpsG
id_002984	genome_33025_rpsU
id_002985	genome_33025_rpsP
id_002986	genome_33025_rplU
id_002987	genome_33025_rplS
id_002988	genome_33025_rplT
id_002989	genome_33025_rpsB
id_002990	genome_33025_rplL
id_002991	genome_33025_rplA
id_002992	genome_33025_rplK
id_002993	genome_701521_rpsF
id_002994	genome_701521_rpsR
id_002995	genome_701521_rplK
id_002996	genome_701521_rplA
id_002997	genome_701521_rplL
id_002998	genome_701521_rpsD
id_002999	genome_701521_rpsT
id_003000	genome_701521_rpsO
id_003001	genome_701521_rpsU
id_003002	genome_701521_rpsB
id_003003	genome_701521_rplS
id_003004	genome_701521_rpsP
id_003005	genome_701521_rpmB
id_003006	genome_701521_rplU
id_003007	genome_701521_rplT
id_003008	genome_701521_rpsI
id_003009	genome_701521_rplM
id_003010	genome_701521_rplQ
id_003011	genome_701521_rpsK
id_003012	genome_701521_rpsM
id_003013	genome_701521_rplO
id_003014	genome_701521_rpsE
id_003015	genome_701521_rplR
id_003016	genome_701521_rplF
id_003017	genome_701521_rpsH
id_003018	genome_701521_rplE
id_003019	genome_701521_rplX
id_003020	genome_701521_rplN
id_003021	genome_701521_rpsQ
id_003022	genome_701521_rplP
id_003023	genome_701521_rpsC
id_003024	genome_701521_rplV
id_003025	genome_701521_rpsS
id_003026	genome_701521_rplB
id_003027	genome_701521_rplW
id_003028	genome_701521_rplD
id_003029	genome_701521_rplC
id_003030	genome_701521_rpsJ
id_003031	genome_701521_rpsG
id_003032	genome_701521_rpsL
id_003033	genome_2086584_rpsI
id_003034	genome_2086584_rplM
id_003035	genome_2086584_rplQ
id_003036	genome_2086584_rpsD
id_003037	genome_2086584_rpsK
id_003038	genome_2086584_rpsM
id_003039	genome_2086584_rplO
id_003040	genome_2086584_rpsE
id_003041	genome_2086584_rplR
id_003042	genome_2086584_rplF
id_003043	genome_2086584_rpsH
id_003044	genome_2086584_rplE
id_003045	genome_2086584_rplX
id_003046	genome_2086584_rplN
id_003047	genome_2086584_rpsQ
id_003048	genome_2086584_rplP
id_003049	genome_2086584_rpsC
id_003050	genome_2086584_rplV
id_003051	genome_2086584_rpsS
id_003052	genome_2086584_rplB
id_003053	genome_2086584_rplW
id_003054	genome_2086584_rplD
id_003055	genome_2086584_rplC
id_003056	genome_2086584_rpsJ
id_003057	genome_2086584_rpsG
id_003058	genome_2086584_rpsL
id_003059	genome_2086584_rpsF
id_003060	genome_2086584_rplK
id_003061	genome_2086584_rplA
id_003062	genome_2086584_rplL
id_003063	genome_2086584_rplT
id_003064	genome_2086584_rplU
id_003065	genome_2086584_rpmB
id_003066	genome_2086584_rpsA
id_003067	genome_2086584_rplS
id_003068	genome_2086584_rpsP
id_003069	genome_2086584_rpsO
id_003070	genome_2086584_rpsT
id_003071	genome_2086584_rpsB
id_003072	genome_394503_rpsF
id_003073	genome_394503_rpmG
id_003074	genome_394503_rplK
id_003075	genome_394503_rplA
id_003076	genome_394503_rplL
id_003077	genome_394503_rpsL
id_003078	genome_394503_rpsG
id_003079	genome_394503_rpsB
id_003080	genome_394503_rpsP
id_003081	genome_394503_rplS
id_003082	genome_394503_rpsJ
id_003083	genome_394503_rplC
id_003084	genome_394503_rplD
id_003085	genome_394503_rplB
id_003086	genome_394503_rpsS
id_003087	genome_394503_rpsC
id_003088	genome_394503_rplP
id_003089	genome_394503_rpsQ
id_003090	genome_394503_rplN
id_003091	genome_394503_rplX
id_003092	genome_394503_rplE
id_003093	genome_394503_rpsH
id_003094	genome_394503_rplF
id_003095	genome_394503_rplR
id_003096	genome_394503_rpsE
id_003097	genome_394503_rplO
id_003098	genome_394503_rpsM
id_003099	genome_394503_rpsK
id_003100	genome_394503_rpsD
id_003101	genome_394503_rplQ
id_003102	genome_394503_rplM
id_003103	genome_394503_rpsI
id_003104	genome_394503_rplT
id_003105	genome_394503_rplU
id_003106	genome_394503_rpsO
id_003107	genome_394503_rpmB
id_003108	genome_394503_rpsT
id_003109	genome_394503_rpsU
id_003110	genome_574087_rplK
id_003111	genome_574087_rplA
id_003112	genome_574087_rplL
id_003113	genome_574087_rpsL
id_003114	genome_574087_rpsG
id_003115	genome_574087_rpsJ
id_003116	genome_574087_rplC
id_003117	genome_574087_rplD
id_003118	genome_574087_rplW
id_003119	genome_574087_rplB
id_003120	genome_574087_rpsS
id_003121	genome_574087_rplV
id_003122	genome_574087_rpsC
id_003123	genome_574087_rplP
id_003124	genome_574087_rpsQ
id_003125	genome_574087_rplN
id_003126	genome_574087_rplX
id_003127	genome_574087_rplE
id_003128	genome_574087_rpsH
id_003129	genome_574087_rplF
id_003130	genome_574087_rplR
id_003131	genome_574087_rpsE
id_003132	genome_574087_rplO
id_003133	genome_574087_rpsM
id_003134	genome_574087_rpsK
id_003135	genome_574087_rpsD
id_003136	genome_574087_rplQ
id_003137	genome_574087_rplM
id_003138	genome_574087_rpsI
id_003139	genome_574087_rplT
id_003140	genome_574087_rplU
id_003141	genome_574087_rpsT
id_003142	genome_574087_rpsO
id_003143	genome_574087_rpsB
id_003144	genome_574087_rplS
id_003145	genome_574087_rpsP
id_003146	genome_574087_rpsR
id_003147	genome_574087_rpsF
id_003148	genome_158879_rpsF
id_003149	genome_158879_rpsR
id_003150	genome_158879_rplY
id_003151	genome_158879_rplK
id_003152	genome_158879_rplA
id_003153	genome_158879_rplL
id_003154	genome_158879_rpsL
id_003155	genome_158879_rpsG
id_003156	genome_158879_rpmB
id_003157	genome_158879_rpsP
id_003158	genome_158879_rplS
id_003159	genome_158879_rpsB
id_003160	genome_158879_rpsO
id_003161	genome_158879_rpsA
id_003162	genome_158879_rpsU
id_003163	genome_158879_rpsT
id_003164	genome_158879_rplU
id_003165	genome_158879_rplT
id_003166	genome_158879_rpsD
id_003167	genome_158879_rpsI
id_003168	genome_158879_rplM
id_003169	genome_158879_rplQ
id_003170	genome_158879_rpsK
id_003171	genome_158879_rpsM
id_003172	genome_158879_rplO
id_003173	genome_158879_rpsE
id_003174	genome_158879_rplR
id_003175	genome_158879_rplF
id_003176	genome_158879_rpsH
id_003177	genome_158879_rplE
id_003178	genome_158879_rplX
id_003179	genome_158879_rplN
id_003180	genome_158879_rpsQ
id_003181	genome_158879_rplP
id_003182	genome_158879_rpsC
id_003183	genome_158879_rplV
id_003184	genome_158879_rpsS
id_003185	genome_158879_rplB
id_003186	genome_158879_rplW
id_003187	genome_158879_rplD
id_003188	genome_158879_rplC
id_003189	genome_158879_rpsJ
id_003190	genome_272558_rplA
id_003191	genome_272558_rplL
id_003192	genome_272558_rpsL
id_003193	genome_272558_rpsG
id_003194	genome_272558_rpsJ
id_003195	genome_272558_rplC
id_003196	genome_272558_rplD
id_003197	genome_272558_rplW
id_003198	genome_272558_rplB
id_003199	genome_272558_rpsS
id_003200	genome_272558_rplV
id_003201	genome_272558_rpsC
id_003202	genome_272558_rplP
id_003203	genome_272558_rpsQ
id_003204	genome_272558_rplN
id_003205	genome_272558_rplX
id_003206	genome_272558_rplE
id_003207	genome_272558_rpsH
id_003208	genome_272558_rplF
id_003209	genome_272558_rplR
id_003210	genome_272558_rpsE
id_003211	genome_272558_rplO
id_003212	genome_272558_rpsM
id_003213	genome_272558_rpsK
id_003214	genome_272558_rplQ
id_003215	genome_272558_rplM
id_003216	genome_272558_rpsI
id_003217	genome_272558_rpsU
id_003218	genome_272558_rpsO
id_003219	genome_272558_rpsB
id_003220	genome_272558_rplS
id_003221	genome_272558_rpsP
id_003222	genome_272558_rpmB
id_003223	genome_272558_rplU
id_003224	genome_272558_rplT
id_003225	genome_272558_rpsD
id_003226	genome_272558_rpsR
id_003227	genome_272558_rpsF
id_003228	genome_1230341_rpmB
id_003229	genome_1230341_rpsP
id_003230	genome_1230341_rplS
id_003231	genome_1230341_rpsB
id_003232	genome_1230341_rpsO
id_003233	genome_1230341_rplT
id_003234	genome_1230341_rplU
id_003235	genome_1230341_rpsT
id_003236	genome_1230341_rpsU
id_003237	genome_1230341_rplK
id_003238	genome_1230341_rplA
id_003239	genome_1230341_rplL
id_003240	genome_1230341_rpsL
id_003241	genome_1230341_rpsG
id_003242	genome_1230341_rpsJ
id_003243	genome_1230341_rplC
id_003244	genome_1230341_rplD
id_003245	genome_1230341_rplW
id_003246	genome_1230341_rplB
id_003247	genome_1230341_rpsS
